directorio;secuencia_p;orden;p6020;p6040;mes;area;clase;DPTO;fex_c_2011
5166891;1;1;1;54;04; ;1;05;6513,32614193989
5166891;1;2;2;31;04; ;1;05;6513,32614193989
5166891;1;3;1;13;04; ;1;05;6513,32614193989
5166891;1;4;1;10;04; ;1;05;6513,32614193989
5166891;1;5;1;3;04; ;1;05;6513,32614193989
5166892;1;1;1;35;04; ;1;05;4803,90325346965
5166892;1;2;2;31;04; ;1;05;4803,90325346965
5166892;1;3;2;14;04; ;1;05;4803,90325346965
5166892;1;4;1;12;04; ;1;05;4803,90325346965
5166893;1;1;2;63;04; ;1;05;5545,18218474994
5166893;1;2;2;38;04; ;1;05;5545,18218474994
5166893;1;3;1;20;04; ;1;05;5545,18218474994
5166893;1;4;1;17;04; ;1;05;5545,18218474994
5166893;1;5;2;14;04; ;1;05;5545,18218474994
5166893;1;6;2;10;04; ;1;05;5545,18218474994
5166893;1;7;2;16;04; ;1;05;5545,18218474994
5166893;2;1;2;30;04; ;1;05;5545,18218474994
5166893;2;2;2;3;04; ;1;05;5545,18218474994
5166894;1;1;1;42;04; ;1;05;7987,48746816059
5166894;1;2;2;36;04; ;1;05;7987,48746816059
5166894;1;3;2;18;04; ;1;05;7987,48746816059
5166894;1;4;2;18;04; ;1;05;7987,48746816059
5166894;1;5;2;13;04; ;1;05;7987,48746816059
5166894;1;6;1;10;04; ;1;05;7987,48746816059
5166894;1;7;1;7;04; ;1;05;7987,48746816059
5166895;1;1;2;30;04; ;1;05;5685,6761348994
5166895;1;2;2;34;04; ;1;05;5685,6761348994
5166895;1;3;1;14;04; ;1;05;5685,6761348994
5166895;1;4;1;11;04; ;1;05;5685,6761348994
5166895;1;5;2;8;04; ;1;05;5685,6761348994
5166896;1;1;1;68;04; ;1;05;3446,4351260622
5166897;1;1;1;56;04; ;1;05;2828,46592817281
5166897;1;2;2;54;04; ;1;05;2828,46592817281
5166897;1;3;1;27;04; ;1;05;2828,46592817281
5166898;1;1;2;73;04; ;1;05;2659,22143864831
5166898;1;2;1;46;04; ;1;05;2659,22143864831
5166899;1;1;2;39;04; ;1;05;3454,14352878925
5166900;1;1;2;43;04; ;1;05;4636,63931809031
5166900;1;2;2;19;04; ;1;05;4636,63931809031
5166900;1;3;2;14;04; ;1;05;4636,63931809031
5166901;1;1;2;76;04; ;1;05;2659,22143864831
5166901;1;2;1;42;04; ;1;05;2659,22143864831
5166902;1;1;1;37;04; ;1;05;5448,90114357559
5166902;1;2;1;35;04; ;1;05;5448,90114357559
5166903;1;1;2;46;04; ;1;05;4045,39142343978
5166903;1;2;2;17;04; ;1;05;4045,39142343978
5166904;1;1;1;34;04; ;1;05;5063,40839264861
5166904;1;2;2;32;04; ;1;05;5063,40839264861
5166904;1;3;1;7;04; ;1;05;5063,40839264861
5166905;1;1;2;75;04; ;1;05;2265,52109948881
5166906;1;1;1;70;04; ;1;05;2265,52109948881
5166906;1;2;2;72;04; ;1;05;2265,52109948881
5166907;1;1;1;54;04; ;1;05;4372,00247338721
5166907;1;2;2;51;04; ;1;05;4372,00247338721
5166907;1;3;1;29;04; ;1;05;4372,00247338721
5166908;1;1;2;50;04; ;1;05;4811,82007428091
5166908;1;2;1;28;04; ;1;05;4811,82007428091
5166908;1;3;1;23;04; ;1;05;4811,82007428091
5166908;1;4;1;18;04; ;1;05;4811,82007428091
5166908;1;5;1;14;04; ;1;05;4811,82007428091
5166909;1;1;1;25;04; ;1;05;6213,74378420899
5166909;1;2;2;31;04; ;1;05;6213,74378420899
5166909;1;3;1;8;04; ;1;05;6213,74378420899
5166909;1;4;1;0;04; ;1;05;6213,74378420899
5166910;1;1;1;57;04; ;1;05;2265,52109948881
5166910;1;2;2;53;04; ;1;05;2265,52109948881
5166910;1;3;2;70;04; ;1;05;2265,52109948881
5166912;1;1;2;49;04; ;1;05;3454,14352878925
5166913;1;1;1;45;04; ;1;05;6071,16888582638
5166913;1;2;2;44;04; ;1;05;6071,16888582638
5166913;1;3;1;18;04; ;1;05;6071,16888582638
5166913;1;4;2;8;04; ;1;05;6071,16888582638
5166914;1;1;1;54;04; ;1;05;5289,5540290075
5166914;1;2;1;24;04; ;1;05;5289,5540290075
5166915;1;1;1;60;04; ;1;05;3433,12789274014
5166915;1;2;2;57;04; ;1;05;3433,12789274014
5166915;1;3;1;36;04; ;1;05;3433,12789274014
5166915;1;4;2;7;04; ;1;05;3433,12789274014
5166924;1;1;1;40;04; ;1;05;4989,97167127661
5166925;1;1;1;51;04; ;1;05;6140,30706283699
5166925;1;2;1;10;04; ;1;05;6140,30706283699
5166983;1;1;2;46;04; ;1;66;941,97667485682
5166983;1;2;1;24;04; ;1;66;941,97667485682
5166983;1;3;2;23;04; ;1;66;941,97667485682
5166984;1;1;2;23;04; ;1;66;1359,88551248934
5166984;1;2;1;3;04; ;1;66;1359,88551248934
5166985;1;1;1;68;04; ;1;66;718,941239848947
5166985;1;2;2;56;04; ;1;66;718,941239848947
5166985;1;3;2;23;04; ;1;66;718,941239848947
5166985;1;4;1;25;04; ;1;66;718,941239848947
5166985;1;5;1;1;04; ;1;66;718,941239848947
5166986;1;1;2;46;04; ;1;66;813,795987499727
5166986;1;2;1;17;04; ;1;66;813,795987499727
5166987;1;1;2;47;04; ;1;66;941,97667485682
5166987;1;2;2;23;04; ;1;66;941,97667485682
5166987;1;3;1;15;04; ;1;66;941,97667485682
5166988;1;1;2;28;04; ;1;66;764,76832351384
5166988;1;2;1;7;04; ;1;66;764,76832351384
5166988;1;3;2;53;04; ;1;66;764,76832351384
5166989;1;1;1;69;04; ;1;66;512,036907041435
5166989;1;2;1;66;04; ;1;66;512,036907041435
5166990;1;1;1;68;04; ;1;66;491,157861840872
5166990;1;2;2;63;04; ;1;66;491,157861840872
5166990;1;3;2;35;04; ;1;66;491,157861840872
5166990;1;4;1;66;04; ;1;66;491,157861840872
5166990;1;5;1;16;04; ;1;66;491,157861840872
5166990;1;6;1;12;04; ;1;66;491,157861840872
5166991;1;1;1;34;04; ;1;66;1181,30466128289
5166991;1;2;1;38;04; ;1;66;1181,30466128289
5166992;1;1;1;33;04; ;1;66;1097,73104312362
5166992;1;2;2;31;04; ;1;66;1097,73104312362
5166992;1;3;1;1;04; ;1;66;1097,73104312362
5166993;1;1;2;56;04; ;1;66;576,510859361502
5166993;1;2;1;37;04; ;1;66;576,510859361502
5166994;1;1;1;52;04; ;1;66;1379,44252694384
5166994;1;2;2;46;04; ;1;66;1379,44252694384
5166994;1;3;2;14;04; ;1;66;1379,44252694384
5166994;1;4;2;10;04; ;1;66;1379,44252694384
5166995;1;1;2;40;04; ;1;66;1659,23418884815
5166995;1;2;1;8;04; ;1;66;1659,23418884815
5166995;1;3;1;18;04; ;1;66;1659,23418884815
5166995;1;4;2;17;04; ;1;66;1659,23418884815
5166995;1;5;2;1;04; ;1;66;1659,23418884815
5166995;1;6;1;21;04; ;1;66;1659,23418884815
5166996;1;1;2;74;04; ;1;66;775,499796962647
5166996;1;2;1;53;04; ;1;66;775,499796962647
5166996;1;3;1;48;04; ;1;66;775,499796962647
5166996;1;4;1;44;04; ;1;66;775,499796962647
5166997;1;1;1;44;04; ;1;66;691,926178803376
5166997;1;2;2;43;04; ;1;66;691,926178803376
5166997;1;3;1;7;04; ;1;66;691,926178803376
5166997;1;4;2;76;04; ;1;66;691,926178803376
5166997;1;5;1;35;04; ;1;66;691,926178803376
5166998;1;1;1;40;04; ;1;66;1444,39104157103
5166998;1;2;2;44;04; ;1;66;1444,39104157103
5166998;1;3;1;17;04; ;1;66;1444,39104157103
5166998;1;4;2;13;04; ;1;66;1444,39104157103
5166998;1;5;2;9;04; ;1;66;1444,39104157103
5166999;1;1;1;54;04; ;1;66;864,262792314412
5166999;1;2;2;48;04; ;1;66;864,262792314412
5166999;1;3;2;30;04; ;1;66;864,262792314412
5166999;1;4;1;7;04; ;1;66;864,262792314412
5167000;1;1;1;59;04; ;1;66;641,888751909476
5167000;1;2;2;43;04; ;1;66;641,888751909476
5167000;1;3;2;13;04; ;1;66;641,888751909476
5167001;1;1;2;67;04; ;1;66;576,510859361502
5167001;1;2;1;34;04; ;1;66;576,510859361502
5167002;1;1;1;56;04; ;1;66;491,157861840872
5167002;1;2;2;57;04; ;1;66;491,157861840872
5167002;1;3;1;13;04; ;1;66;491,157861840872
5167003;1;1;1;34;04; ;1;66;1251,26183958675
5167003;1;2;2;36;04; ;1;66;1251,26183958675
5167003;1;3;2;9;04; ;1;66;1251,26183958675
5167004;1;1;1;48;04; ;1;66;1424,90066808186
5167004;1;2;2;53;04; ;1;66;1424,90066808186
5167004;1;3;1;25;04; ;1;66;1424,90066808186
5167004;1;4;1;26;04; ;1;66;1424,90066808186
5167004;1;5;2;21;04; ;1;66;1424,90066808186
5167004;1;6;1;2;04; ;1;66;1424,90066808186
5167005;1;1;1;85;04; ;1;66;747,17631536159
5167006;1;1;1;54;04; ;1;66;491,157861840872
5167006;1;2;2;43;04; ;1;66;491,157861840872
5167006;1;3;2;84;04; ;1;66;491,157861840872
5167008;1;1;1;62;04; ;1;66;491,157861840872
5167008;1;2;2;59;04; ;1;66;491,157861840872
5167009;1;1;1;46;04; ;1;66;576,510859361502
5167009;1;2;2;81;04; ;1;66;576,510859361502
5167010;1;1;1;58;04; ;1;66;491,157861840872
5167010;1;2;2;56;04; ;1;66;491,157861840872
5167011;1;1;1;42;04; ;1;66;1565,59945566444
5167011;1;2;2;35;04; ;1;66;1565,59945566444
5167011;1;3;1;14;04; ;1;66;1565,59945566444
5167011;1;4;1;10;04; ;1;66;1565,59945566444
5167011;1;5;2;9;04; ;1;66;1565,59945566444
5167012;1;1;2;75;04; ;1;66;945,337342860872
5167012;1;2;1;70;04; ;1;66;945,337342860872
5167012;1;3;2;57;04; ;1;66;945,337342860872
5167012;1;4;2;11;04; ;1;66;945,337342860872
5167012;1;5;2;9;04; ;1;66;945,337342860872
5167012;1;6;2;7;04; ;1;66;945,337342860872
5167013;1;1;1;41;04; ;1;66;1610,45379255199
5167013;1;2;2;37;04; ;1;66;1610,45379255199
5167013;1;3;2;16;04; ;1;66;1610,45379255199
5167013;1;4;1;0;04; ;1;66;1610,45379255199
5167013;1;5;2;15;04; ;1;66;1610,45379255199
5167013;1;6;2;14;04; ;1;66;1610,45379255199
5167013;1;7;2;12;04; ;1;66;1610,45379255199
5167014;1;1;2;64;04; ;1;66;491,157861840872
5167014;1;2;2;61;04; ;1;66;491,157861840872
5167015;1;1;1;28;04; ;1;66;576,510859361502
5167015;1;2;2;55;04; ;1;66;576,510859361502
5167016;1;1;1;64;04; ;1;66;613,202533352956
5167016;1;2;2;52;04; ;1;66;613,202533352956
5167016;1;3;1;26;04; ;1;66;613,202533352956
5167020;1;1;1;63;04; ;1;66;512,036907041435
5167020;1;2;1;61;04; ;1;66;512,036907041435
5167021;1;1;2;51;04; ;1;66;1625,19546458115
5167021;1;2;2;23;04; ;1;66;1625,19546458115
5167021;1;3;1;1;04; ;1;66;1625,19546458115
5167021;1;4;1;1;04; ;1;66;1625,19546458115
5167021;1;5;1;5;04; ;1;66;1625,19546458115
5167022;1;1;1;60;04; ;1;66;1314,99033974686
5167022;1;2;2;56;04; ;1;66;1314,99033974686
5167022;1;3;1;24;04; ;1;66;1314,99033974686
5167022;1;4;2;22;04; ;1;66;1314,99033974686
5167022;1;5;2;4;04; ;1;66;1314,99033974686
5167022;1;6;2;20;04; ;1;66;1314,99033974686
5167022;1;7;1;29;04; ;1;66;1314,99033974686
5167022;1;8;1;1;04; ;1;66;1314,99033974686
5167023;1;1;2;19;04; ;1;66;1762,80541040298
5167023;1;2;1;2;04; ;1;66;1762,80541040298
5167023;1;3;2;0;04; ;1;66;1762,80541040298
5167024;1;1;1;48;04; ;1;66;1251,26183958675
5167024;1;2;2;27;04; ;1;66;1251,26183958675
5167024;1;3;2;1;04; ;1;66;1251,26183958675
5167025;1;1;1;85;04; ;1;66;491,157861840872
5167025;1;2;2;84;04; ;1;66;491,157861840872
5167026;1;1;1;30;04; ;1;66;1181,30466128289
5167026;1;2;1;32;04; ;1;66;1181,30466128289
5167027;1;1;2;54;04; ;1;66;910,83486781448
5167027;1;2;2;34;04; ;1;66;910,83486781448
5167027;1;3;2;23;04; ;1;66;910,83486781448
5167027;1;4;1;33;04; ;1;66;910,83486781448
5167027;1;5;2;4;04; ;1;66;910,83486781448
5167027;1;6;1;63;04; ;1;66;910,83486781448
5167028;1;1;1;89;04; ;1;66;491,157861840872
5167028;1;2;2;77;04; ;1;66;491,157861840872
5167028;1;3;1;51;04; ;1;66;491,157861840872
5167029;1;1;1;57;04; ;1;66;956,226367987172
5167029;1;2;2;41;04; ;1;66;956,226367987172
5167029;1;3;1;15;04; ;1;66;956,226367987172
5167029;1;4;2;23;04; ;1;66;956,226367987172
5167029;1;5;1;0;04; ;1;66;956,226367987172
5167030;1;1;1;51;04; ;1;66;848,341941673111
5167030;1;2;2;46;04; ;1;66;848,341941673111
5167031;1;1;2;57;04; ;1;66;676,005328162075
5167031;1;2;1;28;04; ;1;66;676,005328162075
5167031;1;3;1;25;04; ;1;66;676,005328162075
5167032;1;1;2;25;04; ;1;66;998,236574323046
5167032;1;2;1;4;04; ;1;66;998,236574323046
5167033;1;1;2;31;04; ;1;66;1117,28805757811
5167033;1;2;1;32;04; ;1;66;1117,28805757811
5167033;1;3;1;28;04; ;1;66;1117,28805757811
5167033;1;4;2;27;04; ;1;66;1117,28805757811
5167033;1;5;2;9;04; ;1;66;1117,28805757811
5167034;1;1;2;71;04; ;1;66;491,157861840872
5167036;1;1;1;76;04; ;1;66;491,157861840872
5167036;1;2;2;81;04; ;1;66;491,157861840872
5167036;1;3;2;58;04; ;1;66;491,157861840872
5167037;1;1;1;55;04; ;1;66;891,277853359984
5167037;1;2;2;31;04; ;1;66;891,277853359984
5167037;1;3;2;13;04; ;1;66;891,277853359984
5167037;1;4;1;9;04; ;1;66;891,277853359984
5167038;1;1;2;39;04; ;1;66;976,522629030204
5167038;1;2;1;44;04; ;1;66;976,522629030204
5167038;1;3;2;16;04; ;1;66;976,522629030204
5167039;1;1;1;54;04; ;1;66;1081,81019248232
5167040;1;1;1;66;04; ;1;66;491,157861840872
5167040;1;2;2;60;04; ;1;66;491,157861840872
5167040;1;3;2;25;04; ;1;66;491,157861840872
5167040;1;4;1;8;04; ;1;66;491,157861840872
5167041;1;1;1;52;04; ;1;66;1081,81019248232
5167042;1;1;2;73;04; ;1;66;576,510859361502
5167042;1;2;1;53;04; ;1;66;576,510859361502
5167043;1;1;2;33;04; ;1;66;1063,18508895023
5167043;1;2;1;12;04; ;1;66;1063,18508895023
5167043;1;3;1;6;04; ;1;66;1063,18508895023
5167044;1;1;1;20;04; ;1;66;813,795987499727
5167044;1;2;2;29;04; ;1;66;813,795987499727
5167045;1;1;1;39;04; ;1;66;1041,47114365739
5167045;1;2;2;38;04; ;1;66;1041,47114365739
5167045;1;3;1;23;04; ;1;66;1041,47114365739
5167045;1;4;2;21;04; ;1;66;1041,47114365739
5167048;1;1;2;54;04; ;1;66;877,028160229631
5167048;1;2;2;19;04; ;1;66;877,028160229631
5167049;1;1;2;68;04; ;1;66;569,046607199012
5167049;1;2;1;98;04; ;1;66;569,046607199012
5167049;1;3;2;24;04; ;1;66;569,046607199012
5167049;1;4;1;26;04; ;1;66;569,046607199012
5167049;1;5;1;27;04; ;1;66;569,046607199012
5167050;1;1;1;51;04; ;1;66;1041,47114365739
5167050;1;2;2;53;04; ;1;66;1041,47114365739
5167050;1;3;1;22;04; ;1;66;1041,47114365739
5167050;1;4;2;22;04; ;1;66;1041,47114365739
5167051;1;1;1;35;04; ;1;66;913,2904563003
5167051;1;2;2;34;04; ;1;66;913,2904563003
5167051;1;3;1;12;04; ;1;66;913,2904563003
5167052;1;1;1;71;04; ;1;66;491,157861840872
5167052;1;2;2;60;04; ;1;66;491,157861840872
5167053;1;1;1;46;04; ;1;66;1654,18173750039
5167053;1;2;2;40;04; ;1;66;1654,18173750039
5167053;1;3;2;11;04; ;1;66;1654,18173750039
5167053;1;4;2;8;04; ;1;66;1654,18173750039
5167054;1;1;1;47;04; ;1;66;913,2904563003
5167054;1;2;2;44;04; ;1;66;913,2904563003
5167054;1;3;1;14;04; ;1;66;913,2904563003
5167056;1;1;1;68;04; ;1;66;491,157861840872
5167056;1;2;2;61;04; ;1;66;491,157861840872
5167057;1;1;1;56;04; ;1;66;491,157861840872
5167057;1;2;2;54;04; ;1;66;491,157861840872
5167057;1;3;1;80;04; ;1;66;491,157861840872
5167058;1;1;1;42;04; ;1;66;976,522629030204
5167058;1;2;2;43;04; ;1;66;976,522629030204
5167058;1;3;2;18;04; ;1;66;976,522629030204
5167059;1;1;1;39;04; ;1;66;1232,88400374439
5167059;1;2;2;38;04; ;1;66;1232,88400374439
5167059;1;3;2;16;04; ;1;66;1232,88400374439
5167059;1;4;2;16;04; ;1;66;1232,88400374439
5167059;1;5;2;12;04; ;1;66;1232,88400374439
5167060;1;1;1;36;04; ;1;66;978,238970927488
5167060;1;2;2;35;04; ;1;66;978,238970927488
5167060;1;3;1;14;04; ;1;66;978,238970927488
5167060;1;4;1;12;04; ;1;66;978,238970927488
5167061;1;1;2;27;04; ;1;66;1344,89657277046
5167061;1;2;1;15;04; ;1;66;1344,89657277046
5167061;1;3;2;12;04; ;1;66;1344,89657277046
5167061;1;4;2;4;04; ;1;66;1344,89657277046
5167062;1;1;2;44;04; ;1;66;998,236574323046
5167062;1;2;1;11;04; ;1;66;998,236574323046
5167063;1;1;2;60;04; ;1;66;491,157861840872
5167063;1;2;2;56;04; ;1;66;491,157861840872
5167063;1;3;2;100;04; ;1;66;491,157861840872
5167064;1;1;2;49;04; ;1;66;877,028160229631
5167064;1;2;2;20;04; ;1;66;877,028160229631
5167065;1;1;1;56;04; ;1;66;513,708064552384
5167065;1;2;2;47;04; ;1;66;513,708064552384
5167066;1;1;1;53;04; ;1;66;1040,80974905446
5167066;1;2;2;70;04; ;1;66;1040,80974905446
5167066;1;3;1;28;04; ;1;66;1040,80974905446
5167066;1;4;2;30;04; ;1;66;1040,80974905446
5167066;1;5;1;31;04; ;1;66;1040,80974905446
5167066;1;6;1;9;04; ;1;66;1040,80974905446
5167066;1;7;1;4;04; ;1;66;1040,80974905446
5167067;1;1;2;71;04; ;1;66;491,157861840872
5167068;1;1;2;46;04; ;1;66;491,157861840872
5167068;1;2;1;44;04; ;1;66;491,157861840872
5167068;1;3;2;19;04; ;1;66;491,157861840872
5167068;1;4;2;63;04; ;1;66;491,157861840872
5167070;1;1;1;56;04; ;1;66;1780,69126734653
5167070;1;2;2;23;04; ;1;66;1780,69126734653
5167070;1;3;1;33;04; ;1;66;1780,69126734653
5167070;1;4;2;6;04; ;1;66;1780,69126734653
5167070;1;5;2;0;04; ;1;66;1780,69126734653
5167071;1;1;2;57;04; ;1;66;740,953842789263
5167071;1;2;1;50;04; ;1;66;740,953842789263
5167071;1;3;1;27;04; ;1;66;740,953842789263
5167071;1;4;1;24;04; ;1;66;740,953842789263
5167072;1;1;1;59;04; ;1;66;491,157861840872
5167072;1;2;2;55;04; ;1;66;491,157861840872
5167072;1;3;1;34;04; ;1;66;491,157861840872
5167073;1;1;1;56;04; ;1;66;491,157861840872
5167073;1;2;2;53;04; ;1;66;491,157861840872
5167073;1;3;2;76;04; ;1;66;491,157861840872
5167073;1;4;2;13;04; ;1;66;491,157861840872
5167074;1;1;1;64;04; ;1;66;491,157861840872
5167074;1;2;2;61;04; ;1;66;491,157861840872
5167074;1;3;2;40;04; ;1;66;491,157861840872
5167074;1;4;1;8;04; ;1;66;491,157861840872
5167075;1;1;1;38;04; ;1;66;1459,37998128992
5167075;1;2;2;24;04; ;1;66;1459,37998128992
5167075;1;3;1;2;04; ;1;66;1459,37998128992
5167076;1;1;1;67;04; ;1;66;968,330341299454
5167076;1;2;2;62;04; ;1;66;968,330341299454
5167076;1;3;2;23;04; ;1;66;968,330341299454
5167076;1;4;1;37;04; ;1;66;968,330341299454
5167076;1;5;1;3;04; ;1;66;968,330341299454
5167076;1;6;1;1;04; ;1;66;968,330341299454
5167077;1;1;1;33;04; ;1;66;1367,60906995104
5167077;1;2;2;26;04; ;1;66;1367,60906995104
5167077;1;3;1;1;04; ;1;66;1367,60906995104
5167077;1;4;2;54;04; ;1;66;1367,60906995104
5167077;1;5;2;41;04; ;1;66;1367,60906995104
5167077;1;6;1;30;04; ;1;66;1367,60906995104
5167077;1;7;1;24;04; ;1;66;1367,60906995104
5167077;1;8;2;29;04; ;1;66;1367,60906995104
5167077;1;9;2;11;04; ;1;66;1367,60906995104
5167077;1;10;2;7;04; ;1;66;1367,60906995104
5167078;1;1;2;65;04; ;1;66;1138,01400508604
5167078;1;2;1;13;04; ;1;66;1138,01400508604
5167078;1;3;2;9;04; ;1;66;1138,01400508604
5167078;1;4;1;22;04; ;1;66;1138,01400508604
5167078;1;5;2;19;04; ;1;66;1138,01400508604
5167079;1;1;2;55;04; ;1;66;491,157861840872
5167079;1;2;1;72;04; ;1;66;491,157861840872
5167080;1;1;2;60;04; ;1;66;541,964905188118
5167080;1;2;1;19;04; ;1;66;541,964905188118
5167081;1;1;2;87;04; ;1;66;491,157861840872
5167081;1;2;2;63;04; ;1;66;491,157861840872
5167081;1;3;1;62;04; ;1;66;491,157861840872
5167081;1;4;1;67;04; ;1;66;491,157861840872
5167081;1;5;2;60;04; ;1;66;491,157861840872
5167082;1;1;2;76;04; ;1;66;491,157861840872
5167083;1;1;1;32;04; ;1;66;1081,81019248232
5167084;1;1;2;35;04; ;1;66;1554,68726869981
5167084;1;2;2;11;04; ;1;66;1554,68726869981
5167084;1;3;2;9;04; ;1;66;1554,68726869981
5167085;1;1;1;77;04; ;1;66;512,036907041435
5167085;1;2;1;74;04; ;1;66;512,036907041435
5167086;1;1;1;64;04; ;1;66;747,17631536159
5167087;1;1;1;72;04; ;1;66;747,17631536159
5167088;1;1;1;33;04; ;1;66;1081,81019248232
5167089;1;1;1;51;04; ;1;66;913,2904563003
5167089;1;2;2;53;04; ;1;66;913,2904563003
5167089;1;3;1;14;04; ;1;66;913,2904563003
5167090;1;1;1;22;04; ;1;66;1047,26423830893
5167093;1;1;1;83;04; ;1;66;747,17631536159
5167094;1;1;1;62;04; ;1;66;747,17631536159
5167095;1;1;1;62;04; ;1;66;747,17631536159
5167096;1;1;1;83;04; ;1;66;491,157861840872
5167096;1;2;2;78;04; ;1;66;491,157861840872
5167096;1;3;2;44;04; ;1;66;491,157861840872
5167096;1;4;1;37;04; ;1;66;491,157861840872
5167096;1;5;1;6;04; ;1;66;491,157861840872
5167097;1;1;1;59;04; ;1;66;747,17631536159
5167099;1;1;1;27;04; ;1;66;1097,73104312362
5167099;1;2;2;26;04; ;1;66;1097,73104312362
5167099;1;3;1;1;04; ;1;66;1097,73104312362
5167100;1;1;2;20;04; ;1;66;1403,12008182369
5167100;1;2;1;29;04; ;1;66;1403,12008182369
5167100;1;3;2;19;04; ;1;66;1403,12008182369
5167100;1;4;1;22;04; ;1;66;1403,12008182369
5167101;1;1;1;64;04; ;1;66;747,17631536159
5167103;1;1;1;45;04; ;1;66;576,510859361502
5167103;1;2;2;77;04; ;1;66;576,510859361502
5167104;1;1;1;58;04; ;1;66;932,548813107322
5167104;1;2;2;46;04; ;1;66;932,548813107322
5167104;1;3;2;28;04; ;1;66;932,548813107322
5167104;1;4;2;9;04; ;1;66;932,548813107322
5167104;1;5;1;6;04; ;1;66;932,548813107322
5167105;1;1;1;92;04; ;1;66;491,157861840872
5167105;1;2;2;83;04; ;1;66;491,157861840872
5167107;1;1;2;60;04; ;1;66;491,157861840872
5167107;1;2;1;73;04; ;1;66;491,157861840872
5167107;1;3;2;31;04; ;1;66;491,157861840872
5167110;1;1;2;62;04; ;1;66;576,510859361502
5167110;1;2;1;32;04; ;1;66;576,510859361502
5167111;1;1;2;53;04; ;1;66;491,157861840872
5167111;1;2;2;77;04; ;1;66;491,157861840872
5167112;1;1;2;33;04; ;1;66;492,937241202231
5167112;1;2;1;7;04; ;1;66;492,937241202231
5167112;1;3;2;65;04; ;1;66;492,937241202231
5167113;1;1;1;66;04; ;1;66;747,17631536159
5167114;1;1;1;39;04; ;1;66;913,2904563003
5167114;1;2;2;35;04; ;1;66;913,2904563003
5167114;1;3;1;12;04; ;1;66;913,2904563003
5167116;1;1;2;61;04; ;1;66;491,157861840872
5167118;1;1;2;60;04; ;1;66;491,157861840872
5167118;1;2;2;69;04; ;1;66;491,157861840872
5167119;1;1;1;50;04; ;1;66;848,341941673111
5167119;1;2;2;47;04; ;1;66;848,341941673111
5167120;1;1;2;71;04; ;1;66;491,157861840872
5167120;1;2;1;43;04; ;1;66;491,157861840872
5167120;1;3;1;72;04; ;1;66;491,157861840872
5167120;1;4;1;81;04; ;1;66;491,157861840872
5167121;1;1;2;57;04; ;1;66;576,510859361502
5167121;1;2;1;33;04; ;1;66;576,510859361502
5167122;1;1;2;63;04; ;1;66;491,157861840872
5167122;1;2;2;33;04; ;1;66;491,157861840872
5167123;1;1;2;51;04; ;1;66;513,708064552384
5167123;1;2;1;58;04; ;1;66;513,708064552384
5167124;1;1;1;34;04; ;1;66;614,873690863905
5167124;1;2;2;49;04; ;1;66;614,873690863905
5167124;1;3;2;54;04; ;1;66;614,873690863905
5167125;1;1;2;21;04; ;1;66;1741,09146511014
5167125;1;2;1;26;04; ;1;66;1741,09146511014
5167125;1;3;2;5;04; ;1;66;1741,09146511014
5167125;1;4;2;21;04; ;1;66;1741,09146511014
5167126;1;1;1;73;04; ;1;66;846,670784162162
5167126;1;2;1;27;04; ;1;66;846,670784162162
5167127;1;1;1;44;04; ;1;66;1041,47114365739
5167127;1;2;2;41;04; ;1;66;1041,47114365739
5167127;1;3;2;18;04; ;1;66;1041,47114365739
5167127;1;4;1;17;04; ;1;66;1041,47114365739
5167128;1;1;2;71;04; ;1;66;491,157861840872
5167129;1;1;1;20;04; ;1;66;1175,44492566603
5167129;1;2;2;15;04; ;1;66;1175,44492566603
5167130;1;1;2;62;04; ;1;66;491,157861840872
5167130;1;2;1;59;04; ;1;66;491,157861840872
5167130;1;3;2;68;04; ;1;66;491,157861840872
5167183;1;1;1;54;04; ;1;05;5462,41123562981
5167184;1;1;2;47;04; ;1;05;9920,06265657864
5167184;1;2;1;18;04; ;1;05;9920,06265657864
5167184;1;3;1;18;04; ;1;05;9920,06265657864
5167184;1;4;1;16;04; ;1;05;9920,06265657864
5167184;1;5;2;13;04; ;1;05;9920,06265657864
5167184;1;6;2;10;04; ;1;05;9920,06265657864
5167184;1;7;2;7;04; ;1;05;9920,06265657864
5167184;1;8;1;6;04; ;1;05;9920,06265657864
5167185;1;1;1;80;04; ;1;05;2480,01566414466
5167185;1;2;2;55;04; ;1;05;2480,01566414466
5167186;1;1;2;53;04; ;1;05;2480,01566414466
5167186;1;2;1;28;04; ;1;05;2480,01566414466
5167186;1;3;1;26;04; ;1;05;2480,01566414466
5167186;1;4;2;25;04; ;1;05;2480,01566414466
5167186;1;5;1;60;04; ;1;05;2480,01566414466
5167187;1;1;1;63;04; ;1;05;4355,50549482158
5167187;1;2;2;52;04; ;1;05;4355,50549482158
5167187;1;3;1;29;04; ;1;05;4355,50549482158
5167187;1;4;1;10;04; ;1;05;4355,50549482158
5167188;1;1;2;73;04; ;1;05;2480,01566414466
5167189;1;1;1;60;04; ;1;05;3888,33086108459
5167189;1;2;2;31;04; ;1;05;3888,33086108459
5167189;1;3;2;14;04; ;1;05;3888,33086108459
5167189;1;4;2;13;04; ;1;05;3888,33086108459
5167191;1;1;1;57;04; ;1;05;4275,11594587097
5167191;1;2;1;28;04; ;1;05;4275,11594587097
5167192;1;1;2;49;04; ;1;05;3781,17425590701
