directorio;secuencia_p;orden;p6020;p6040;mes;area;dpto;clase;fex_c_2011
5156840;1;6;2;16;03;05;05;1;1226,41519060134
5156841;1;1;2;36;03;05;05;1;2491,26874130419
5156841;1;2;2;7;03;05;05;1;2491,26874130419
5156841;1;3;2;5;03;05;05;1;2491,26874130419
5156842;1;1;2;34;03;05;05;1;2430,22547754905
5156842;1;2;1;41;03;05;05;1;2430,22547754905
5156842;1;3;1;18;03;05;05;1;2430,22547754905
5156842;1;4;1;13;03;05;05;1;2430,22547754905
5156842;1;5;2;11;03;05;05;1;2430,22547754905
5156842;1;6;1;9;03;05;05;1;2430,22547754905
5156843;1;1;1;24;03;05;05;1;1729,69364947555
5156844;1;1;1;29;03;05;05;1;1670,59472266278
5156844;1;2;1;22;03;05;05;1;1670,59472266278
5156846;1;1;2;24;03;05;05;1;2707,27830783556
5156846;1;2;1;30;03;05;05;1;2707,27830783556
5156846;1;3;1;5;03;05;05;1;2707,27830783556
5156846;1;4;2;0;03;05;05;1;2707,27830783556
5156847;1;1;1;38;03;05;05;1;2057,14361057906
5156848;1;1;1;52;03;05;05;1;1662,88032411753
5156848;1;2;2;18;03;05;05;1;1662,88032411753
5156848;1;3;2;9;03;05;05;1;1662,88032411753
5156848;1;4;2;45;03;05;05;1;1662,88032411753
5156849;1;1;2;26;03;05;05;1;2078,01673734109
5156849;1;2;2;9;03;05;05;1;2078,01673734109
5156849;1;3;1;7;03;05;05;1;2078,01673734109
5156850;1;1;2;48;03;05;05;1;1660,08461354507
5156850;1;2;1;49;03;05;05;1;1660,08461354507
5156851;1;1;2;83;03;05;05;1;1816,40639179204
5156851;1;2;1;81;03;05;05;1;1816,40639179204
5156852;1;1;1;48;03;05;05;1;1772,31411676252
5156852;1;2;2;40;03;05;05;1;1772,31411676252
5156852;1;3;1;24;03;05;05;1;1772,31411676252
5156852;1;4;1;15;03;05;05;1;1772,31411676252
5156853;1;1;1;85;03;05;05;1;2190,80343342781
5156853;1;2;1;33;03;05;05;1;2190,80343342781
5156854;1;1;2;36;03;05;05;1;2424,84199099713
5156855;1;1;2;21;03;05;05;1;2767,42682229033
5156855;1;2;1;0;03;05;05;1;2767,42682229033
5156856;1;1;2;21;03;05;05;1;1998,50529974321
5156857;1;1;1;46;03;05;05;1;1410,61276153993
5156859;1;1;1;33;03;05;05;1;2305,03164969687
5156859;1;2;2;42;03;05;05;1;2305,03164969687
5156859;1;3;1;18;03;05;05;1;2305,03164969687
5156859;1;4;2;16;03;05;05;1;2305,03164969687
5156859;1;5;2;3;03;05;05;1;2305,03164969687
5156860;1;1;2;33;03;05;05;1;1933,58461807328
5156860;1;2;1;32;03;05;05;1;1933,58461807328
5156860;1;3;1;15;03;05;05;1;1933,58461807328
5156861;1;1;1;38;03;05;05;1;2346,28986106923
5156861;1;2;2;25;03;05;05;1;2346,28986106923
5156861;1;3;1;2;03;05;05;1;2346,28986106923
5156862;1;1;2;25;03;05;05;1;2419,20412142264
5156862;1;2;1;3;03;05;05;1;2419,20412142264
5156863;1;1;2;25;03;05;05;1;3032,72882705783
5156863;1;2;1;29;03;05;05;1;3032,72882705783
5156863;1;3;2;3;03;05;05;1;3032,72882705783
5156867;1;1;1;40;03;05;05;1;2867,68760797349
5156867;1;2;2;41;03;05;05;1;2867,68760797349
5156867;1;3;1;7;03;05;05;1;2867,68760797349
5156869;1;1;1;53;03;05;05;1;3503,00640180424
5156869;1;2;1;22;03;05;05;1;3503,00640180424
5156869;1;3;2;27;03;05;05;1;3503,00640180424
5156869;1;4;2;9;03;05;05;1;3503,00640180424
5156870;1;1;1;54;03;05;05;1;2011,42930812175
5156871;1;1;2;69;03;05;05;1;1933,71436206752
5156873;1;1;1;36;03;05;05;1;3411,81993044006
5156873;1;2;2;27;03;05;05;1;3411,81993044006
5156873;1;3;2;3;03;05;05;1;3411,81993044006
5156874;1;1;2;42;03;05;05;1;2305,11871265539
5156874;1;2;2;19;03;05;05;1;2305,11871265539
5156875;1;1;1;55;03;08;08;1;1673,21228204235
5156875;1;2;2;52;03;08;08;1;1673,21228204235
5156875;1;3;2;29;03;08;08;1;1673,21228204235
5156875;1;4;1;27;03;08;08;1;1673,21228204235
5156876;1;1;1;65;03;08;08;1;1546,39223940103
5156876;1;2;2;59;03;08;08;1;1546,39223940103
5156876;1;3;1;25;03;08;08;1;1546,39223940103
5156876;1;4;2;31;03;08;08;1;1546,39223940103
5156876;1;5;2;6;03;08;08;1;1546,39223940103
5156877;1;1;1;32;03;08;08;1;1219,62883861429
5156877;1;2;2;33;03;08;08;1;1219,62883861429
5156877;1;3;2;11;03;08;08;1;1219,62883861429
5156877;1;4;1;5;03;08;08;1;1219,62883861429
5156878;1;1;1;76;03;08;08;1;726,589023380921
5156878;1;2;2;71;03;08;08;1;726,589023380921
5156879;1;1;2;47;03;08;08;1;1302,79586337783
5156879;1;2;2;21;03;08;08;1;1302,79586337783
5156879;1;3;2;12;03;08;08;1;1302,79586337783
5156879;1;4;2;25;03;08;08;1;1302,79586337783
5156879;1;5;2;3;03;08;08;1;1302,79586337783
5156879;1;6;2;43;03;08;08;1;1302,79586337783
5156880;1;1;2;62;03;08;08;1;1444,36963461253
5156880;1;2;1;40;03;08;08;1;1444,36963461253
5156880;1;3;2;39;03;08;08;1;1444,36963461253
5156880;1;4;1;14;03;08;08;1;1444,36963461253
5156880;1;5;2;9;03;08;08;1;1444,36963461253
5156880;1;6;1;56;03;08;08;1;1444,36963461253
5156881;1;1;1;75;03;08;08;1;966,495149625645
5156881;1;2;2;73;03;08;08;1;966,495149625645
5156881;1;3;1;32;03;08;08;1;966,495149625645
5156881;1;4;2;38;03;08;08;1;966,495149625645
5156881;1;5;2;7;03;08;08;1;966,495149625645
5156882;1;1;1;71;03;08;08;1;876,729394565665
5156882;1;2;2;66;03;08;08;1;876,729394565665
5156882;1;3;2;39;03;08;08;1;876,729394565665
5156882;1;4;1;21;03;08;08;1;876,729394565665
5156882;1;5;1;31;03;08;08;1;876,729394565665
5156882;1;6;2;42;03;08;08;1;876,729394565665
5156883;1;1;1;86;03;08;08;1;1342,79882611303
5156883;1;2;2;69;03;08;08;1;1342,79882611303
5156883;1;3;1;47;03;08;08;1;1342,79882611303
5156883;1;4;2;40;03;08;08;1;1342,79882611303
5156884;1;1;1;72;03;08;08;1;1324,47583237252
5156884;1;2;2;66;03;08;08;1;1324,47583237252
5156884;1;3;2;42;03;08;08;1;1324,47583237252
5156884;1;4;1;42;03;08;08;1;1324,47583237252
5156884;1;5;1;2;03;08;08;1;1324,47583237252
5156884;1;6;2;36;03;08;08;1;1324,47583237252
5156884;1;7;2;44;03;08;08;1;1324,47583237252
5156885;1;1;2;54;03;08;08;1;762,949857015668
5156885;1;2;1;57;03;08;08;1;762,949857015668
5156885;1;3;2;23;03;08;08;1;762,949857015668
5156885;1;4;2;22;03;08;08;1;762,949857015668
5156886;1;1;1;51;03;08;08;1;1397,96521396962
5156886;1;2;2;52;03;08;08;1;1397,96521396962
5156886;1;3;1;17;03;08;08;1;1397,96521396962
5156887;1;1;1;37;03;08;08;1;832,228233005833
5156887;1;2;2;38;03;08;08;1;832,228233005833
5156887;1;3;2;64;03;08;08;1;832,228233005833
5156888;1;1;2;67;03;08;08;1;1029,90845571603
5156888;1;2;2;39;03;08;08;1;1029,90845571603
5156888;1;3;1;0;03;08;08;1;1029,90845571603
5156889;1;1;1;42;03;08;08;1;1016,3573655119
5156889;1;2;2;39;03;08;08;1;1016,3573655119
5156889;1;3;2;10;03;08;08;1;1016,3573655119
5156889;1;4;1;9;03;08;08;1;1016,3573655119
5156890;1;1;1;55;03;08;08;1;1109,13756946521
5156891;1;1;1;59;03;08;08;1;762,949857015668
5156891;1;2;2;48;03;08;08;1;762,949857015668
5156891;1;3;2;22;03;08;08;1;762,949857015668
5156891;1;4;2;18;03;08;08;1;762,949857015668
5156894;1;1;2;50;03;08;08;1;1156,26783392035
5156894;1;2;1;19;03;08;08;1;1156,26783392035
5156894;1;3;2;41;03;08;08;1;1156,26783392035
5156895;1;1;1;70;03;08;08;1;828,433159550574
5156895;1;2;2;92;03;08;08;1;828,433159550574
5156895;1;3;2;74;03;08;08;1;828,433159550574
5156897;1;1;1;53;03;08;08;1;1169,5743628288
5156897;1;2;2;82;03;08;08;1;1169,5743628288
5156899;1;1;1;54;03;08;08;1;953,662854801119
5156899;1;2;2;51;03;08;08;1;953,662854801119
5156899;1;3;2;24;03;08;08;1;953,662854801119
5156899;1;4;2;53;03;08;08;1;953,662854801119
5156900;1;1;1;65;03;08;08;1;1060,34331664175
5156900;1;2;2;36;03;08;08;1;1060,34331664175
5156900;1;3;2;3;03;08;08;1;1060,34331664175
5156901;1;1;1;57;03;08;08;1;839,249266320644
5156901;1;2;2;63;03;08;08;1;839,249266320644
5156901;1;3;1;27;03;08;08;1;839,249266320644
5156901;1;4;2;25;03;08;08;1;839,249266320644
5156902;1;1;2;56;03;08;08;1;1738,75199938534
5156902;1;2;2;35;03;08;08;1;1738,75199938534
5156902;1;3;1;36;03;08;08;1;1738,75199938534
5156902;1;4;2;3;03;08;08;1;1738,75199938534
5156902;1;5;2;0;03;08;08;1;1738,75199938534
5156903;1;1;1;61;03;08;08;1;1259,35122671818
5156903;1;2;2;53;03;08;08;1;1259,35122671818
5156903;1;3;1;26;03;08;08;1;1259,35122671818
5156904;1;1;1;38;03;08;08;1;1710,75314757251
5156904;1;2;2;39;03;08;08;1;1710,75314757251
5156904;1;3;1;9;03;08;08;1;1710,75314757251
5156904;1;4;1;6;03;08;08;1;1710,75314757251
5156904;1;5;2;27;03;08;08;1;1710,75314757251
5156904;1;6;2;7;03;08;08;1;1710,75314757251
5156906;1;1;1;50;03;08;08;1;1029,9786699909
5156906;1;2;1;22;03;08;08;1;1029,9786699909
5156907;1;1;1;65;03;08;08;1;1047,03009668771
5156907;1;2;2;66;03;08;08;1;1047,03009668771
5156907;1;3;2;40;03;08;08;1;1047,03009668771
5156907;1;4;1;40;03;08;08;1;1047,03009668771
5156907;1;5;1;13;03;08;08;1;1047,03009668771
5156907;1;6;1;6;03;08;08;1;1047,03009668771
5156908;1;1;2;80;03;08;08;1;861,5758013164
5156908;1;2;1;53;03;08;08;1;861,5758013164
5156908;1;3;2;49;03;08;08;1;861,5758013164
5156908;1;4;2;18;03;08;08;1;861,5758013164
5156908;1;5;2;16;03;08;08;1;861,5758013164
5156908;1;6;1;24;03;08;08;1;861,5758013164
5156909;1;1;1;48;03;08;08;1;1366,42805773303
5156909;1;2;2;52;03;08;08;1;1366,42805773303
5156909;1;3;1;25;03;08;08;1;1366,42805773303
5156910;1;1;2;75;03;08;08;1;982,948424041555
5156910;1;2;1;39;03;08;08;1;982,948424041555
5156910;1;3;1;7;03;08;08;1;982,948424041555
5156911;1;1;1;52;03;08;08;1;899,721613481472
5156911;1;2;2;48;03;08;08;1;899,721613481472
5156911;1;3;1;23;03;08;08;1;899,721613481472
5156911;1;4;1;18;03;08;08;1;899,721613481472
5156911;1;5;2;9;03;08;08;1;899,721613481472
5156912;1;1;1;67;03;08;08;1;1046,28819366853
5156912;1;2;2;69;03;08;08;1;1046,28819366853
5156913;1;1;1;72;03;08;08;1;766,384427262346
5156913;1;2;2;66;03;08;08;1;766,384427262346
5156913;1;3;1;42;03;08;08;1;766,384427262346
5156913;1;4;2;41;03;08;08;1;766,384427262346
5156913;1;5;1;12;03;08;08;1;766,384427262346
5156913;1;6;1;33;03;08;08;1;766,384427262346
5156913;1;7;1;32;03;08;08;1;766,384427262346
5156914;1;1;1;83;03;08;08;1;893,837931095012
5156914;1;2;2;69;03;08;08;1;893,837931095012
5156914;1;3;1;46;03;08;08;1;893,837931095012
5156914;1;4;2;41;03;08;08;1;893,837931095012
5156914;1;5;2;22;03;08;08;1;893,837931095012
5156914;1;6;2;12;03;08;08;1;893,837931095012
5156914;1;7;1;5;03;08;08;1;893,837931095012
5156915;1;1;1;85;03;08;08;1;1230,74661672387
5156915;1;2;1;53;03;08;08;1;1230,74661672387
5156915;1;3;1;28;03;08;08;1;1230,74661672387
5156916;1;1;1;56;03;08;08;1;1342,3862744407
5156916;1;2;2;50;03;08;08;1;1342,3862744407
5156916;1;3;2;9;03;08;08;1;1342,3862744407
5156916;1;4;1;18;03;08;08;1;1342,3862744407
5156916;1;5;2;17;03;08;08;1;1342,3862744407
5156916;1;6;2;1;03;08;08;1;1342,3862744407
5156917;1;1;2;35;03;08;08;1;818,321854620754
5156917;1;2;1;28;03;08;08;1;818,321854620754
5156917;1;3;2;16;03;08;08;1;818,321854620754
5156918;1;1;2;42;03;08;08;1;1556,11685366598
5156918;1;2;1;39;03;08;08;1;1556,11685366598
5156918;1;3;2;5;03;08;08;1;1556,11685366598
5156918;1;4;1;39;03;08;08;1;1556,11685366598
5156918;1;5;2;25;03;08;08;1;1556,11685366598
5156918;1;6;1;0;03;08;08;1;1556,11685366598
5156918;1;7;1;0;03;08;08;1;1556,11685366598
5156919;1;1;1;50;03;08;08;1;594,841141305283
5156919;1;2;2;50;03;08;08;1;594,841141305283
5156919;1;3;2;24;03;08;08;1;594,841141305283
5156919;1;4;1;21;03;08;08;1;594,841141305283
5156919;1;5;1;18;03;08;08;1;594,841141305283
5156919;1;6;2;94;03;08;08;1;594,841141305283
5156920;1;1;1;26;03;08;08;1;1281,37866979534
5156920;1;2;2;24;03;08;08;1;1281,37866979534
5156920;1;3;2;53;03;08;08;1;1281,37866979534
5156920;1;4;1;29;03;08;08;1;1281,37866979534
5156920;1;5;2;25;03;08;08;1;1281,37866979534
5156920;1;6;2;8;03;08;08;1;1281,37866979534
5156920;1;7;1;6;03;08;08;1;1281,37866979534
5156920;1;8;2;28;03;08;08;1;1281,37866979534
5156920;1;9;1;5;03;08;08;1;1281,37866979534
5156920;1;10;2;90;03;08;08;1;1281,37866979534
5156921;1;1;2;57;03;08;08;1;690,785270463466
5156922;1;1;1;21;03;08;08;1;788,9586761144
5156922;1;2;2;24;03;08;08;1;788,9586761144
5156922;1;3;1;5;03;08;08;1;788,9586761144
5156922;1;4;1;2;03;08;08;1;788,9586761144
5156922;1;5;2;51;03;08;08;1;788,9586761144
5156922;1;6;2;22;03;08;08;1;788,9586761144
5156922;1;7;1;23;03;08;08;1;788,9586761144
5156922;1;8;1;5;03;08;08;1;788,9586761144
5156922;1;9;2;3;03;08;08;1;788,9586761144
5156923;1;1;2;63;03;08;08;1;812,941318436268
5156923;1;2;2;10;03;08;08;1;812,941318436268
5156924;1;1;1;41;03;08;08;1;792,333460045527
5156924;1;2;2;38;03;08;08;1;792,333460045527
5156924;1;3;1;14;03;08;08;1;792,333460045527
5156924;1;4;1;10;03;08;08;1;792,333460045527
5156925;1;1;1;40;03;08;08;1;1320,52726875494
5156925;1;2;2;34;03;08;08;1;1320,52726875494
5156925;1;3;2;16;03;08;08;1;1320,52726875494
5156925;1;4;2;13;03;08;08;1;1320,52726875494
5156925;1;5;2;9;03;08;08;1;1320,52726875494
5156925;1;6;2;1;03;08;08;1;1320,52726875494
5156926;1;1;1;49;03;08;08;1;907,882089635501
5156926;1;2;2;33;03;08;08;1;907,882089635501
5156926;1;3;1;13;03;08;08;1;907,882089635501
5156926;1;4;1;7;03;08;08;1;907,882089635501
5156927;1;1;2;55;03;08;08;1;721,384248280628
5156927;1;2;1;24;03;08;08;1;721,384248280628
5156928;1;1;1;30;03;08;08;1;975,703070891429
5156928;1;2;2;26;03;08;08;1;975,703070891429
5156928;1;3;1;7;03;08;08;1;975,703070891429
5156928;1;4;2;1;03;08;08;1;975,703070891429
5156929;1;1;1;40;03;08;08;1;1086,48259270706
5156929;1;2;2;30;03;08;08;1;1086,48259270706
5156929;1;3;1;11;03;08;08;1;1086,48259270706
5156929;1;4;1;9;03;08;08;1;1086,48259270706
5156930;1;1;1;31;03;08;08;1;826,291776557997
5156930;1;2;2;19;03;08;08;1;826,291776557997
5156931;1;1;1;26;03;08;08;1;832,019671620373
5156931;1;2;2;19;03;08;08;1;832,019671620373
5156931;1;3;2;2;03;08;08;1;832,019671620373
5156931;1;4;1;31;03;08;08;1;832,019671620373
5156931;1;5;2;23;03;08;08;1;832,019671620373
5156931;1;6;1;5;03;08;08;1;832,019671620373
5156932;1;1;1;64;03;08;08;1;935,179324350976
5156932;1;2;2;63;03;08;08;1;935,179324350976
5156932;1;3;1;22;03;08;08;1;935,179324350976
5156932;1;4;2;42;03;08;08;1;935,179324350976
5156932;1;5;1;45;03;08;08;1;935,179324350976
5156932;1;6;1;16;03;08;08;1;935,179324350976
5156932;1;7;2;41;03;08;08;1;935,179324350976
5156932;1;8;1;21;03;08;08;1;935,179324350976
5156932;1;9;1;15;03;08;08;1;935,179324350976
5156932;1;10;2;35;03;08;08;1;935,179324350976
5156932;1;11;1;17;03;08;08;1;935,179324350976
5156932;1;12;2;9;03;08;08;1;935,179324350976
5156933;1;1;1;39;03;08;08;1;1129,12574974469
5156933;1;2;2;34;03;08;08;1;1129,12574974469
5156933;1;3;1;14;03;08;08;1;1129,12574974469
5156934;1;1;1;49;03;08;08;1;961,101084604113
5156934;1;2;2;50;03;08;08;1;961,101084604113
5156934;1;3;1;22;03;08;08;1;961,101084604113
5156935;1;1;1;77;03;08;08;1;1147,75710809961
5156935;1;2;2;60;03;08;08;1;1147,75710809961
5156935;1;3;2;33;03;08;08;1;1147,75710809961
5156935;1;4;1;23;03;08;08;1;1147,75710809961
5156935;1;5;1;52;03;08;08;1;1147,75710809961
5156935;1;6;1;45;03;08;08;1;1147,75710809961
5156935;1;7;2;42;03;08;08;1;1147,75710809961
5156936;1;1;2;69;03;08;08;1;556,93791670239
5156936;1;2;1;88;03;08;08;1;556,93791670239
5156936;1;3;2;61;03;08;08;1;556,93791670239
5156936;1;4;1;57;03;08;08;1;556,93791670239
5156936;1;5;2;21;03;08;08;1;556,93791670239
5156936;1;6;1;27;03;08;08;1;556,93791670239
5156936;1;7;1;6;03;08;08;1;556,93791670239
5156937;1;1;1;38;03;08;08;1;944,656216130957
5156937;1;2;2;72;03;08;08;1;944,656216130957
5156938;1;1;2;41;03;08;08;1;930,830768109912
5156938;1;2;1;44;03;08;08;1;930,830768109912
5156938;1;3;2;16;03;08;08;1;930,830768109912
5156938;1;4;2;21;03;08;08;1;930,830768109912
5156938;1;5;1;4;03;08;08;1;930,830768109912
5156938;1;6;2;2;03;08;08;1;930,830768109912
5156939;1;1;2;60;03;08;08;1;799,247925719013
5156939;1;2;1;75;03;08;08;1;799,247925719013
5156940;1;1;2;55;03;08;08;1;915,451056306417
5156940;1;2;2;33;03;08;08;1;915,451056306417
5156940;1;3;1;40;03;08;08;1;915,451056306417
5156941;1;1;2;52;03;08;08;1;925,102873047536
5156941;1;2;2;15;03;08;08;1;925,102873047536
5156942;1;1;1;73;03;08;08;1;1127,7975895003
5156942;1;2;2;69;03;08;08;1;1127,7975895003
5156942;1;3;1;45;03;08;08;1;1127,7975895003
5156942;1;4;1;19;03;08;08;1;1127,7975895003
5156942;1;5;1;17;03;08;08;1;1127,7975895003
5156942;1;6;2;14;03;08;08;1;1127,7975895003
5156942;1;7;1;39;03;08;08;1;1127,7975895003
5156942;1;8;1;33;03;08;08;1;1127,7975895003
5156943;1;1;2;46;03;08;08;1;2159,74435422026
5156943;1;2;1;53;03;08;08;1;2159,74435422026
5156943;1;3;2;18;03;08;08;1;2159,74435422026
5156943;1;4;1;26;03;08;08;1;2159,74435422026
5156943;1;5;2;22;03;08;08;1;2159,74435422026
5156943;1;6;2;5;03;08;08;1;2159,74435422026
5156943;1;7;2;2;03;08;08;1;2159,74435422026
5156943;1;8;1;25;03;08;08;1;2159,74435422026
5156943;1;9;2;22;03;08;08;1;2159,74435422026
5156943;1;10;1;6;03;08;08;1;2159,74435422026
5156943;1;11;2;0;03;08;08;1;2159,74435422026
5156943;1;12;1;39;03;08;08;1;2159,74435422026
5156946;1;1;1;43;03;08;08;1;838,60751790495
5156946;1;2;2;44;03;08;08;1;838,60751790495
5156946;1;3;1;19;03;08;08;1;838,60751790495
5156946;1;4;1;14;03;08;08;1;838,60751790495
5156946;1;5;2;20;03;08;08;1;838,60751790495
5156946;1;6;1;24;03;08;08;1;838,60751790495
5156946;1;7;2;47;03;08;08;1;838,60751790495
5156950;1;1;1;55;03;08;08;1;620,511217260645
5156950;1;2;2;45;03;08;08;1;620,511217260645
5156950;1;3;1;27;03;08;08;1;620,511217260645
5156950;1;4;1;23;03;08;08;1;620,511217260645
5156950;1;5;1;21;03;08;08;1;620,511217260645
5156950;1;6;1;19;03;08;08;1;620,511217260645
5156950;1;7;1;22;03;08;08;1;620,511217260645
5156951;1;1;1;46;03;08;08;1;851,221777860578
5156951;1;2;2;32;03;08;08;1;851,221777860578
5156951;1;3;2;66;03;08;08;1;851,221777860578
5156951;1;4;1;16;03;08;08;1;851,221777860578
5156952;1;1;2;63;03;08;08;1;927,119314391527
5156952;1;2;2;42;03;08;08;1;927,119314391527
5156952;1;3;2;40;03;08;08;1;927,119314391527
5156952;1;4;2;20;03;08;08;1;927,119314391527
5156953;1;1;1;41;03;08;08;1;628,896186295538
5156953;1;2;2;38;03;08;08;1;628,896186295538
5156953;1;3;2;12;03;08;08;1;628,896186295538
5156953;1;4;1;6;03;08;08;1;628,896186295538
5156953;1;5;2;67;03;08;08;1;628,896186295538
5156954;1;1;1;67;03;08;08;1;1115,15378285609
5156954;1;2;2;59;03;08;08;1;1115,15378285609
5156954;1;3;2;41;03;08;08;1;1115,15378285609
5156954;1;4;1;27;03;08;08;1;1115,15378285609
5156954;1;5;1;2;03;08;08;1;1115,15378285609
5156954;1;6;2;39;03;08;08;1;1115,15378285609
5156954;1;7;1;34;03;08;08;1;1115,15378285609
5156954;1;8;1;23;03;08;08;1;1115,15378285609
5156954;1;9;1;20;03;08;08;1;1115,15378285609
5156954;1;10;2;16;03;08;08;1;1115,15378285609
5156954;1;11;2;12;03;08;08;1;1115,15378285609
5156954;1;12;1;18;03;08;08;1;1115,15378285609
5156955;1;1;1;29;03;08;08;1;871,178814895487
5156955;1;2;2;32;03;08;08;1;871,178814895487
5156955;1;3;1;11;03;08;08;1;871,178814895487
5156955;1;4;1;6;03;08;08;1;871,178814895487
5156955;1;5;2;3;03;08;08;1;871,178814895487
5156956;1;1;1;27;03;08;08;1;855,674587377058
5156956;1;2;1;22;03;08;08;1;855,674587377058
5156957;1;1;2;50;03;08;08;1;1150,60058912676
5156957;1;2;1;52;03;08;08;1;1150,60058912676
5156957;1;3;2;45;03;08;08;1;1150,60058912676
5156958;1;1;2;61;03;08;08;1;539,154690655766
5156958;1;2;1;55;03;08;08;1;539,154690655766
5156958;1;3;1;24;03;08;08;1;539,154690655766
5156958;1;4;1;22;03;08;08;1;539,154690655766
5156959;1;1;1;46;03;08;08;1;2247,06800531933
5156959;1;2;2;31;03;08;08;1;2247,06800531933
5156959;1;3;2;14;03;08;08;1;2247,06800531933
5156959;1;4;2;8;03;08;08;1;2247,06800531933
5156959;1;5;2;50;03;08;08;1;2247,06800531933
5156959;1;6;1;38;03;08;08;1;2247,06800531933
5156960;1;1;1;73;03;08;08;1;1550,86581698636
5156960;1;2;2;76;03;08;08;1;1550,86581698636
5156960;1;3;2;40;03;08;08;1;1550,86581698636
5156960;1;4;1;44;03;08;08;1;1550,86581698636
5156960;1;5;2;21;03;08;08;1;1550,86581698636
5156960;1;6;1;20;03;08;08;1;1550,86581698636
5156960;1;7;1;19;03;08;08;1;1550,86581698636
5156960;1;8;2;9;03;08;08;1;1550,86581698636
5156961;1;1;2;73;03;08;08;1;600,497863897669
5156961;1;2;1;26;03;08;08;1;600,497863897669
5156961;1;3;1;24;03;08;08;1;600,497863897669
5156962;1;1;1;61;03;08;08;1;674,47889710623
5156962;1;2;2;56;03;08;08;1;674,47889710623
5156962;1;3;1;39;03;08;08;1;674,47889710623
5156962;1;4;1;25;03;08;08;1;674,47889710623
5156963;1;1;1;70;03;08;08;1;918,299696641511
5156963;1;2;2;66;03;08;08;1;918,299696641511
5156963;1;3;2;47;03;08;08;1;918,299696641511
5156963;1;4;1;43;03;08;08;1;918,299696641511
5156963;1;5;2;37;03;08;08;1;918,299696641511
5156963;1;6;2;12;03;08;08;1;918,299696641511
5156963;1;7;1;5;03;08;08;1;918,299696641511
5156963;1;8;2;1;03;08;08;1;918,299696641511
5156963;1;9;2;55;03;08;08;1;918,299696641511
5156964;1;1;2;55;03;08;08;1;698,371537209692
5156964;1;2;2;25;03;08;08;1;698,371537209692
5156964;1;3;2;22;03;08;08;1;698,371537209692
5156964;1;4;2;84;03;08;08;1;698,371537209692
5156966;1;1;2;49;03;08;08;1;884,545636470989
5156966;1;2;1;19;03;08;08;1;884,545636470989
5156966;1;3;1;15;03;08;08;1;884,545636470989
5156967;1;1;1;47;03;08;08;1;633,222614168941
5156967;1;2;2;42;03;08;08;1;633,222614168941
5156967;1;3;2;16;03;08;08;1;633,222614168941
5156967;1;4;1;21;03;08;08;1;633,222614168941
5156967;1;5;2;17;03;08;08;1;633,222614168941
5156968;1;1;1;39;03;08;08;1;1349,58242022221
5156968;1;2;2;37;03;08;08;1;1349,58242022221
5156968;1;3;1;14;03;08;08;1;1349,58242022221
5156968;1;4;1;12;03;08;08;1;1349,58242022221
5156968;1;5;2;4;03;08;08;1;1349,58242022221
5156969;1;1;1;57;03;08;08;1;600,322472920331
5156969;1;2;2;60;03;08;08;1;600,322472920331
5156969;1;3;1;23;03;08;08;1;600,322472920331
5156969;1;4;1;1;03;08;08;1;600,322472920331
5156969;1;5;1;19;03;08;08;1;600,322472920331
5156969;1;6;2;30;03;08;08;1;600,322472920331
5156969;1;7;1;10;03;08;08;1;600,322472920331
5156969;1;8;2;9;03;08;08;1;600,322472920331
5156969;1;9;1;15;03;08;08;1;600,322472920331
5156970;1;1;2;45;03;08;08;1;1269,24676050975
5156970;1;2;1;48;03;08;08;1;1269,24676050975
5156970;1;3;2;20;03;08;08;1;1269,24676050975
5156970;1;4;2;6;03;08;08;1;1269,24676050975
5156970;1;5;1;70;03;08;08;1;1269,24676050975
5156970;1;6;2;68;03;08;08;1;1269,24676050975
5156972;1;1;1;29;03;08;08;1;723,633924641729
5156972;1;2;2;28;03;08;08;1;723,633924641729
5156972;1;3;1;3;03;08;08;1;723,633924641729
5156972;1;4;2;19;03;08;08;1;723,633924641729
5156973;1;1;1;66;03;08;08;1;1254,25467340639
5156973;1;2;2;63;03;08;08;1;1254,25467340639
5156973;1;3;2;37;03;08;08;1;1254,25467340639
5156973;1;4;2;28;03;08;08;1;1254,25467340639
5156974;1;1;2;29;03;08;08;1;1135,35352601288
5156974;1;2;2;23;03;08;08;1;1135,35352601288
5156976;1;1;2;35;03;08;08;1;979,810187162495
5156976;1;2;1;10;03;08;08;1;979,810187162495
5156976;1;3;2;4;03;08;08;1;979,810187162495
5156976;1;4;1;37;03;08;08;1;979,810187162495
5156976;1;5;1;19;03;08;08;1;979,810187162495
5156977;1;1;2;68;03;08;08;1;751,869233247086
5156977;1;2;1;51;03;08;08;1;751,869233247086
5156978;1;1;1;36;03;08;08;1;640,566465344498
5156978;1;2;2;23;03;08;08;1;640,566465344498
5156978;1;3;2;0;03;08;08;1;640,566465344498
5156978;1;4;1;64;03;08;08;1;640,566465344498
5156978;1;5;2;68;03;08;08;1;640,566465344498
5156979;1;1;1;75;03;08;08;1;747,348709763233
5156979;1;2;2;75;03;08;08;1;747,348709763233
5156980;1;1;1;30;03;08;08;1;1058,19389346003
5156980;1;2;2;26;03;08;08;1;1058,19389346003
5156980;1;3;1;5;03;08;08;1;1058,19389346003
5156980;1;4;2;56;03;08;08;1;1058,19389346003
5156981;1;1;2;59;03;08;08;1;830,950499340923
5156981;1;2;2;37;03;08;08;1;830,950499340923
5156981;1;3;1;14;03;08;08;1;830,950499340923
