DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
6,020,620;1;3;1;70;70;1;24;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;2;11;;70;112.61274188
6,020,621;1;5;1;70;70;1;6;40;1,500,000;1;;2;34;1;;9;2;1;;2;;;;;;;;;;;1;2;;93;11;44;1;1;11;9329;70;145.83447284
6,020,624;1;1;1;70;70;1;8;40;600,000;4;;2;14;4;;2;2;7;;2;;;;;;;;;;;1;2;;41;95;95;1;1;11;4111;70;101.73244154
6,020,625;1;2;1;70;70;1;8;48;908,526;1;;2;16;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4724;70;98.75768292
6,020,634;1;2;1;70;70;1;92;48;1,300,000;1;;2;94;1;;9;2;7;;2;;;;;;;;;;;1;2;;64;44;44;1;2;11;6412;70;104.90553311
6,020,638;1;1;1;70;70;1;2;48;908,526;1;;2;45;4;;1;2;1;;2;;;;;;;;;;;1;2;;01;97;61;1;1;11;0113;70;125.85388491
6,020,640;1;4;1;70;70;1;15;48;1,200,000;1;;2;20;4;;5;2;1;;2;;;;;;;;;;;1;2;;94;32;39;1;2;11;9499;70;107.11041626
6,020,646;1;1;1;70;70;1;20;48;908,526;1;;2;42;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4771;70;103.38985588
6,020,646;1;3;1;70;70;1;4;48;908,526;1;;2;8;8;;2;2;4;;2;;;;;;;;;;;1;2;;01;59;62;1;1;11;0113;70;103.38985588
6,020,650;1;1;1;70;70;1;4;40;800,000;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;11;5611;70;124.59334707
6,020,650;1;2;1;70;70;1;2;45;900,000;1;;2;75;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4721;70;124.59334707
6,020,650;1;3;1;70;70;1;2;48;908,526;1;;2;30;4;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4789;70;124.59334707
6,020,651;1;4;1;70;70;1;52;30;300,000;3;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;2;11;;70;139.71427759
6,020,664;1;2;1;70;70;1;6;50;900,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;1;11;;70;130.26409576
6,020,671;1;2;1;70;70;1;16;48;908,526;4;;2;18;1;;3;2;4;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4751;70;84.653388581
6,020,688;1;1;1;70;70;1;30;40;500,000;1;;2;56;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4771;70;128.71967538
6,020,690;1;7;1;70;70;1;8;48;600,000;4;;2;8;4;;2;2;4;;2;;;;;;;;;;;1;2;;41;95;95;1;1;11;4111;70;118.47315182
6,020,692;1;1;1;70;70;1;4;48;600,000;1;;2;6;3;;2;2;8;;2;;;;;;;;;;;1;2;;97;53;54;1;1;11;9700;70;125.21121669
6,020,692;1;2;1;70;70;1;6;48;900,000;4;;2;6;4;;4;2;8;;2;;;;;;;;;;;1;2;;47;95;97;1;1;11;4752;70;125.21121669
6,020,692;1;3;1;70;70;1;4;48;600,000;1;;2;6;1;;9;2;8;;2;;;;;;;;;;;1;1;800000;14;44;79;1;1;11;1410;70;125.21121669
6,020,693;1;3;1;70;70;1;30;48;908,526;1;;2;96;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4711;70;134.93295512
6,020,695;1;1;1;70;70;1;104;48;908,526;1;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;2;11;8121;70;108.3902814
6,020,702;1;1;1;70;70;1;2;40;500,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;11;;70;133.32419338
6,020,708;1;4;1;70;70;1;20;60;700,000;1;;2;21;4;;1;2;6;;2;;;;;;;;;;;1;2;;49;45;98;1;2;11;4921;70;97.372794169
6,020,725;1;2;1;70;70;1;52;48;2,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;02;;1;2;11;;70;108.46753084
6,020,726;1;2;1;70;70;1;16;48;1,200,000;1;;2;96;4;;1;2;2;;2;;;;;;;;;;;1;2;;74;02;19;1;2;11;7490;70;128.77321442
6,020,728;1;1;1;70;70;1;24;48;1,300,000;1;;2;30;1;;7;2;1;;2;;;;;;;;;;;1;2;;84;39;39;1;2;11;8430;70;129.76219565
6,020,737;1;1;1;70;70;1;24;48;2,500,000;4;;2;24;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;39;39;1;2;11;8413;70;129.76219565
6,020,751;1;2;1;70;70;1;54;48;600,000;4;;2;58;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;11;4111;70;134.61090716
6,020,751;1;5;1;70;70;1;50;48;600,000;1;;2;62;4;;1;2;1;;2;;;;;;;;;;;1;2;;92;44;44;1;2;11;9200;70;134.61090716
6,020,757;1;2;1;70;70;1;5;40;1,200,000;1;;2;60;1;;9;2;1;;2;;;;;;;;;;;1;2;;78;39;39;1;1;11;7810;70;103.78576339
6,020,760;1;6;1;70;70;1;3;48;1,800,000;1;;2;71;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;06;06;1;1;11;8610;70;83.922525007
6,020,785;1;1;1;70;73;1;16;48;908,000;1;;2;16;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4721;73;325.80783788
6,020,800;1;4;1;70;73;1;32;48;908,526;1;;2;32;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;97;97;1;2;11;4711;73;228.15236961
6,020,819;1;1;1;70;73;1;36;48;908,526;1;;2;36;1;;7;2;2;;2;;;;;;;;;;;1;2;;86;34;34;1;2;11;8691;73;202.93710833
6,020,821;1;3;1;70;73;1;28;48;1,200,000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;11;;73;161.45269995
6,020,832;1;3;1;70;73;1;24;48;908,600;4;;2;24;4;;1;2;4;;2;;;;;;;;;;;1;2;;49;98;98;1;2;11;4921;73;236.59363377
6,020,832;1;4;1;70;73;1;8;48;908,600;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;15;;1;1;11;;73;236.59363377
6,020,833;1;4;1;70;73;1;26;48;908,000;1;;2;26;1;;9;2;1;;2;;;;1;;;;;;;;2;;47;45;45;1;2;11;4771;73;228.36052493
6,020,835;1;2;1;70;73;1;26;48;908,000;1;;2;104;1;;3;2;2;;2;;;;;;;;;;;1;2;;56;53;53;1;2;11;5613;73;486.40159248
6,020,841;1;1;1;70;73;1;52;48;910,000;1;;2;52;1;;6;2;4;;2;;;;;;;;;;;1;2;;56;50;50;1;2;11;5611;73;161.45269995
6,020,847;1;3;1;70;76;1;52;48;908,526;1;;2;52;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;45;54;1;2;11;9700;76;1458.841963
6,020,849;1;3;1;70;76;1;12;48;600,000;3;;2;87;4;;1;2;4;;2;;;;;;;;;;;1;2;;81;54;55;1;1;11;8121;76;843.88972542
6,020,852;1;1;1;70;76;1;52;48;800,000;1;;2;52;3;;1;2;8;;2;;;;;;;;;;;1;2;;97;53;54;1;2;11;9700;76;1880.6732122
6,020,857;1;3;1;70;76;1;14;48;908,526;1;;2;20;4;;1;2;1;;2;;;;;;;;;;;1;2;;53;97;37;1;2;11;5320;76;1095.346144
6,020,862;1;1;1;70;76;1;52;48;908,526;3;;2;4;3;;1;2;1;;2;;;;;;;;;;;1;1;150000;97;54;54;1;2;11;9700;76;1440.0831976
6,020,869;1;2;1;70;76;1;28;48;908,526;1;;2;24;1;;2;2;2;;2;;;;;;;;;;;1;2;;95;84;84;1;2;11;9529;76;1527.3610534
6,020,869;1;3;1;70;76;1;3;48;908,526;1;;2;3;1;;9;2;4;;2;;;;;;;;;;;1;2;;47;33;33;1;1;11;4711;76;1527.3610534
6,020,881;1;2;1;70;76;1;26;48;908,526;1;;2;26;1;;9;2;1;;2;;;;;;;;;;;1;2;;49;45;44;1;2;11;4921;76;1776.3610793
6,020,881;1;6;1;70;76;1;5;40;600,000;1;;2;6;1;;2;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4711;76;1776.3610793
6,020,886;1;4;1;70;76;1;8;25;450,000;3;;2;156;3;;2;2;7;;2;;;;;;;;;;;1;2;;97;54;54;1;1;11;9700;76;1537.6944748
6,020,887;1;2;1;70;76;1;60;48;1,000,000;1;;2;17;4;;2;2;8;;2;;;;;;;;;;;1;2;;56;98;53;1;2;11;5619;76;1526.9264001
6,020,887;1;3;1;70;76;1;52;48;908,526;1;;2;17;6;;2;2;1;;2;;;;;;;;;;;1;2;;56;33;53;1;2;11;5619;76;1526.9264001
6,020,895;1;1;1;70;76;1;8;72;908,526;1;;2;12;4;;1;2;7;;2;;;;;;;;;;;1;2;;47;98;45;1;1;11;4782;76;1067.9879033
6,020,895;2;2;2;70;76;1;12;50;1,040,000;4;;2;12;5;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;11;4111;76;1067.9879033
6,020,895;3;3;3;70;76;1;8;50;1,300,000;5;;2;8;5;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;11;4111;76;1067.9879033
6,020,897;1;1;1;70;76;1;2;30;908,526;1;;2;2;4;;2;2;1;;2;;;;;;;;;;;1;1;300000;45;55;99;1;1;11;4520;76;976.34655037
6,020,910;1;5;1;70;76;1;1;48;908,000;3;;2;120;3;;1;2;1;;2;;;;;;;;;;;1;2;;81;54;54;1;1;11;8121;76;1465.0784111
6,020,911;1;3;1;70;76;1;4;48;98;4;;2;2;4;;1;2;4;;2;;;;;;;;;;;1;2;;41;95;95;1;1;11;4111;76;1095.346144
6,020,916;1;1;1;70;76;1;2;48;1,500,000;4;;2;2;1;;2;2;8;;2;;;;;;;;;;;1;1;800000;41;97;95;1;1;11;4111;76;1633.8588959
6,020,928;1;4;1;70;76;1;4;52;908,526;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;11;;76;1787.2996065
6,020,934;1;2;1;70;76;1;75;48;908,526;1;;2;75;1;;5;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;11;4111;76;1629.9122761
6,020,944;1;2;1;70;76;1;40;48;1,200,000;1;;2;40;4;;1;2;6;;2;;;;;;;;;;;1;2;;56;45;45;1;2;11;5619;76;1520.5532154
6,020,945;1;2;1;70;76;1;52;48;908,526;1;;2;79;1;;4;2;1;;2;;;;;;;;;;;1;2;;18;99;92;1;2;11;1811;76;1275.9448151
6,020,945;1;3;1;70;76;1;1;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;1;11;;76;1275.9448151
6,021,440;1;1;1;70;;1;24;12;1,200,000;1;;2;16;1;;6;2;1;;2;;;;;;;;;;;1;2;;42;95;95;1;2;11;4210;23;8437.164071
6,021,441;1;2;1;70;;1;24;48;1,500,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;11;;23;7270.5106792
6,021,444;1;1;1;70;;1;2;48;300,000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;300000;01;62;62;1;1;11;0161;23;8908.6462525
6,021,456;1;2;1;70;;1;32;40;900,000;4;;2;76;1;;5;2;1;;2;;;;;;;;;;;1;2;;94;55;55;1;2;11;9499;23;8222.9272806
6,021,506;1;1;1;70;;1;6;50;900,000;1;;2;8;1;;4;2;4;;2;;;;;;;;;;;1;1;900000;47;53;45;1;1;11;4771;25;6139.3759104
6,021,516;1;4;1;70;;1;52;48;1,500,000;1;;2;42;1;;5;2;1;;2;;;;;;1;;;;;;1;280000;73;16;15;1;2;11;7310;25;5399.4950302
6,021,516;1;5;1;70;;1;8;48;908,526;1;;2;8;1;;9;2;1;;2;;;;;;;;;;;1;1;98;93;03;33;1;1;11;9329;25;5399.4950302
6,021,519;1;2;1;70;;1;4;40;900,000;1;;2;56;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;11;5611;25;5391.3877993
6,021,524;1;2;1;70;;1;28;48;960,000;1;;2;28;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;11;8610;25;4723.0673338
6,021,525;1;2;1;70;;1;2;40;908,526;1;;2;4;1;;3;2;7;;2;;;;;;;;;;;1;2;;56;45;45;1;1;11;5619;25;5772.8136913
6,021,529;1;1;1;70;;1;48;48;908,526;1;;2;56;1;;2;2;4;;2;;;;;;;;;;;1;2;;47;55;45;1;2;11;4722;25;5281.2576866
6,021,535;1;1;1;70;;1;20;48;1,000,000;4;;2;20;5;;2;2;8;;2;;;;;;;;;;;1;2;;41;95;95;1;2;11;4111;25;6379.5650483
6,021,542;1;3;1;70;;1;8;48;1,800,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;1;11;;25;3551.502444
6,021,545;1;3;1;70;;1;120;48;908,526;1;;2;120;1;;9;2;3;;2;;;;;;;;;;;1;2;;15;39;45;1;2;11;1521;25;3527.5044138
6,021,552;1;1;1;70;;1;12;40;1,100,000;1;;2;48;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;38;53;1;1;11;5611;25;6278.5692929
6,021,567;1;2;1;70;;1;8;48;908,526;1;;2;120;1;;3;2;2;;2;;;;;;;;;;;1;2;;96;56;56;1;1;11;9601;25;5888.0090437
6,021,568;1;3;1;70;;1;20;48;908,526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4774;25;5425.7492066
6,021,576;1;1;1;70;;1;52;48;908,526;1;;2;104;1;;6;2;3;;2;;;;;;;;;;;1;2;;47;45;97;1;2;11;4721;25;5305.2557168
6,021,588;1;2;1;70;;1;4;48;1,000,000;1;;2;4;1;;2;2;1;;2;;;;;;;;;;;1;1;300000;41;93;93;1;1;11;4111;25;5132.2658708
6,021,588;1;4;1;70;;1;20;48;600,000;1;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;200000;97;58;54;1;2;11;9700;25;5132.2658708
6,021,600;1;2;1;70;;1;52;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;37;;1;2;11;;25;5721.552319
6,021,607;1;2;1;70;;1;6;48;1,000,000;1;;2;156;4;;9;2;3;;2;;;;;;;;;;;1;2;;84;03;39;1;1;11;8412;25;4621.7557014
6,021,607;1;3;1;70;;1;5;48;1,300,000;1;;2;6;1;;6;2;3;;2;;;;;;1;;;;;;2;;46;03;03;1;1;11;4659;25;4621.7557014
6,021,613;1;1;1;70;;1;4;48;908,526;1;;2;4;1;;2;2;4;;2;;;;;;;;;;;1;2;;41;95;95;1;1;11;4111;25;3831.9325806
6,021,614;1;1;1;70;;1;8;48;908,526;4;;2;106;1;;4;2;3;;3;;;;;;;;;;;1;2;;68;37;58;1;1;11;6820;25;4491.4345657
6,021,619;1;3;1;70;;1;16;48;960,000;1;;2;18;1;;5;2;1;;2;;;;;;;;;;;1;2;;32;33;94;1;2;11;3290;25;5055.2681456
6,021,620;1;3;1;70;;1;44;48;908,526;1;;2;44;1;;9;2;5;;2;;;;;;;;;;;1;2;;56;39;39;1;2;11;5629;25;4365.3235951
6,021,623;1;2;1;70;;1;8;48;908,526;3;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;01;54;62;1;1;11;0125;25;5391.3877993
6,021,624;1;2;1;70;;1;24;48;908,526;1;;2;28;1;;2;2;6;;2;;;;;;;;;;;1;2;;41;95;95;1;2;11;4111;25;5366.2163902
6,021,629;1;1;1;70;;1;2;48;908,526;1;;2;12;3;;1;2;7;;2;;;;;;;;;;;1;2;;97;55;54;1;1;11;9700;25;5736.415992
6,021,638;1;2;1;70;;1;12;54;1,000,000;1;;2;16;4;;3;2;4;;2;;;;;;;;;;;1;2;;96;53;57;1;1;11;9602;25;4693.6373422
6,021,688;1;1;1;70;;1;72;48;908,526;3;;2;72;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;11;9700;25;3727.3550801
6,021,689;1;3;1;70;;1;14;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;02;;1;2;11;;25;5258.5959504
6,021,692;1;2;1;70;;1;26;40;908,526;1;;2;52;4;;1;2;1;;1;2;;;1;;;;;;;;2;;47;33;45;1;2;11;4729;25;5534.0048823
6,021,778;1;4;1;70;;1;80;48;1,500,000;2;;2;90;4;;9;2;1;;1;1;;;1;;;;;;;;2;;84;13;30;1;2;11;8413;25;4329.7272038
6,021,782;1;1;1;70;;1;2;48;960,000;4;;2;2;3;;1;2;1;;2;;;;;;;;;;;1;1;240000;97;53;59;1;1;11;9700;25;3563.9021131
6,021,786;1;3;1;70;;1;104;30;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;33;;1;2;11;;25;4060.8954282
6,021,810;1;3;1;70;;1;40;40;1,014,000;2;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;21;53;1;2;11;5630;27;474.83698386
6,021,837;1;5;1;70;;1;2;40;500,000;1;;2;3;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4771;27;564.18720302
6,021,859;1;1;1;70;;1;4;48;950,000;3;;2;24;4;;5;2;8;;2;;;;;;;;;;;1;2;;88;54;59;1;1;11;8891;27;857.90550673
6,021,866;1;1;1;70;;1;2;48;1,000,000;4;;2;3;4;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;11;4111;27;356.6731831
6,021,871;1;3;1;70;;1;24;40;1,600,000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;11;;27;291.81312874
6,021,901;1;2;1;70;;1;4;40;500,000;4;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;38;99;99;1;1;11;3811;27;785.86334481
6,022,049;1;1;1;70;;1;30;40;400,000;1;;2;30;4;;8;2;1;;2;;;;;;;;;;;1;2;;84;53;53;1;2;11;8413;44;4160.5248721
6,022,052;1;1;1;70;;1;3;50;450,000;4;;2;3;4;;2;2;1;;2;;;;;;;;;;;1;1;600000;41;95;95;1;1;11;4111;44;3970.8038128
6,022,054;1;7;1;70;;1;6;50;400,000;4;;2;30;4;;7;2;1;;2;;;;;;;;;;;1;2;;84;53;53;1;1;11;8413;44;4662.0172889
6,022,054;1;13;1;70;;1;24;50;600,000;1;;2;30;1;;9;2;1;;2;;;;;;;;;;;1;2;;80;58;58;1;2;11;8010;44;4662.0172889
6,022,060;1;1;1;70;;1;50;60;500,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;2;11;;44;4701.8284117
6,022,172;1;1;1;70;;1;52;48;1,200,000;1;;2;54;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;57;59;1;2;11;9700;66;883.87061711
6,022,196;1;2;1;70;;1;104;48;3,000,000;1;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;64;21;44;1;2;11;6412;66;1337.7491437
6,022,208;1;4;1;70;;1;52;48;900,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;2;11;;66;3434.7473149
6,022,254;1;3;1;70;;1;6;60;908,526;1;;2;8;1;;9;2;1;;2;;;;;;;;;;;1;2;;49;39;97;1;1;11;4923;66;858.68682873
6,022,327;1;4;1;70;;1;1;30;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;53;;1;1;11;;76;2494.3970712
6,022,334;1;1;1;70;;1;12;48;908,526;3;;2;20;3;;1;2;1;;2;;;BUSCAR TRABAJO;;;;;;;1;;2;;97;54;54;1;1;11;9700;13;1814.8309359
6,022,334;1;5;1;70;;1;16;48;600,000;3;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;2;11;;13;1814.8309359
6,022,354;1;2;1;70;;1;20;48;908,526;1;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;11;4921;13;1546.6607311
6,022,360;1;2;1;70;;1;20;20;908,526;1;;2;20;1;;8;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;11;8610;13;1236.4790969
6,022,400;1;1;1;70;05;1;120;48;908,000;1;;2;126;1;;3;2;2;;2;;;;;;;;;;;1;2;;56;53;54;1;2;11;5611;05;1592.3759042
6,022,414;1;5;1;70;05;1;20;48;1,600,000;1;;2;20;2;;9;2;2;;2;;;;;;;;;;;1;2;;84;59;59;1;2;11;8422;05;1409.9040797
6,022,416;1;2;1;70;05;1;52;48;908,526;1;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;11;4111;05;1122.243994
6,022,421;1;3;1;70;05;1;8;48;908,526;1;;2;8;1;;9;2;4;;2;;;;;;;;;;;1;2;;22;90;90;1;1;11;2229;05;1070.9856416
6,022,422;1;2;1;70;05;1;20;48;908,526;1;;2;20;1;;7;2;1;;2;;;;;;;;;;;1;2;;95;33;56;1;2;11;9529;05;1073.2709003
6,022,423;1;1;1;70;05;1;4;48;2,100,000;1;;2;4;1;;6;2;1;;3;;;;;;;;;;;1;1;500000;41;93;93;1;1;11;4111;05;1120.573386
6,022,423;1;2;1;70;05;1;2;48;1,500,000;3;;2;2;3;;1;2;2;;2;;;;;;;;;;;1;1;30000;97;54;54;1;1;11;9700;05;1120.573386
6,022,427;1;3;1;70;05;1;24;48;908,526;1;;2;260;1;;8;2;1;;2;;;;;;;;;;;1;2;;87;13;59;1;2;11;8730;05;964.69058524
6,022,433;1;2;1;70;05;1;8;48;1,200,000;1;;2;20;1;;5;2;3;;2;;;;;;;;;;;1;2;;55;16;39;1;1;11;5511;05;1170.8135359
6,022,435;1;3;1;70;05;1;6;48;908,526;1;;2;6;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4771;05;1079.0107672
6,022,441;1;3;1;70;05;1;72;48;1,200,000;1;;2;72;1;;4;2;1;;2;;;;;;;;;;;1;2;;62;03;03;1;2;11;6201;05;1062.7729819
6,022,456;1;2;1;70;05;1;52;48;908,526;1;;2;78;1;;4;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;2;11;8512;05;1039.1274078
6,022,457;1;2;1;70;05;1;44;48;908,526;1;;2;52;1;;5;2;2;;2;;;;;;;;;;;1;2;;47;58;45;1;2;11;4772;05;1131.8734893
6,022,459;1;6;1;70;05;1;2;48;908,526;1;;2;8;4;;1;2;4;;2;;;;;;;;;;;1;2;;96;57;57;1;1;11;9602;05;1922.472584
6,022,462;1;2;1;70;05;1;1;40;908,526;1;;2;24;1;;9;2;1;;3;;;;;;;;;;;1;2;;14;40;40;1;1;11;1410;05;1062.7729819
6,022,467;1;4;1;70;05;1;16;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;2;11;;05;1104.1858213
6,022,488;1;3;1;70;05;1;40;48;1,500,000;1;;2;40;1;;6;2;2;;2;;;;;;;;;;;1;2;;47;39;33;1;2;11;4741;05;1065.2457747
6,022,491;1;3;1;70;05;1;52;48;908,526;1;;2;52;1;;4;2;2;;2;;;;;;;;;;;1;1;100000;56;45;53;1;2;11;5611;05;1883.5325374
6,022,491;1;6;1;70;05;1;28;48;908,526;1;;2;104;1;;3;2;4;;2;;;;;;;;;;;1;2;;14;97;79;1;2;11;1410;05;1883.5325374
6,022,501;1;1;1;70;05;1;80;48;908,526;1;;2;999;1;;9;2;1;;1;1;;;1;;;;;;;;2;;86;32;32;1;2;11;8621;05;1073.6744521
6,022,511;1;2;1;70;05;1;2;60;1,800,000;5;;2;3;1;;9;2;1;;2;;;;;;;;;;;1;1;1150000;47;51;33;1;1;11;4711;05;1129.3258068
6,022,518;1;3;1;70;05;1;36;48;908,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;11;;05;1023.2182845
6,022,527;1;1;1;70;05;1;20;48;908,526;1;;2;5;1;;5;2;1;;2;;;;;;;;;;;1;1;400000;41;95;95;1;2;11;4111;05;1138.3350993
6,022,532;1;2;1;70;05;1;5;48;908,526;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;11;4771;05;1310.8783703
6,022,544;1;2;1;70;05;1;18;48;908,526;1;;2;104;1;;2;2;1;;2;;;;;;;;;;;1;2;;14;33;79;1;2;11;1410;05;1129.3258068
6,022,558;1;1;1;70;05;1;6;48;908,526;1;;2;6;4;;1;2;2;;2;;;;;;;;;;;1;2;;96;45;57;1;1;11;9602;05;1964.4254179
6,022,558;1;4;1;70;05;1;12;48;908,526;1;;2;12;1;;6;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;1;11;5611;05;1964.4254179
6,022,558;1;6;1;70;05;1;8;48;908,526;1;;2;8;1;;6;2;2;;2;;;;;;;;;;;1;2;;56;45;77;1;1;11;5619;05;1964.4254179
6,022,559;1;2;1;70;05;1;52;48;908,526;1;;2;24;1;;9;2;1;;2;;;;;;;;;;;1;2;;10;43;43;1;2;11;1082;05;1485.6828483
6,022,561;1;2;1;70;05;1;24;48;908,526;1;;2;24;1;;3;2;4;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4772;05;1131.8734893
6,022,570;1;2;1;70;05;1;40;48;908,526;1;;2;40;1;;4;2;6;;2;;;;;;;;;;;1;2;;47;95;45;1;2;11;4771;05;1129.3258068
6,022,587;1;4;1;70;05;1;6;48;908,526;1;;2;6;1;;4;2;1;;2;;;;;;;;;;;1;1;1200000;41;95;95;1;1;11;4111;05;989.72942988
6,022,587;1;6;1;70;05;1;1;24;908,526;1;;2;1;1;;2;2;1;;2;;;;;;;;;;;1;1;800000;41;95;95;1;1;11;4111;05;989.72942988
6,022,591;1;1;1;70;05;1;12;48;908,526;1;;2;12;1;;6;2;1;;2;;;;;;;;;;;1;2;;43;85;85;1;1;11;4321;05;1179.6408463
6,022,593;1;1;1;70;05;1;12;40;1,000,000;3;;2;12;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;1;11;9700;05;1020.670602
6,022,593;1;5;1;70;05;1;32;48;908,526;1;;2;104;1;;2;2;3;;2;;;;;;;;;;;1;2;;47;45;45;1;2;11;4771;05;1020.670602
6,022,605;1;4;1;70;05;1;12;60;908,526;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;64;39;39;1;1;11;6412;05;1478.2024023
6,022,616;1;1;1;70;13;1;26;48;908,526;3;;2;38;3;;1;2;1;;2;;;BUSCAR TRABAJO;;;;;;;1;;2;;97;54;54;1;2;11;9700;13;470.85713418
6,022,626;1;1;1;70;13;1;32;48;600,000;3;;2;230;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;11;9700;13;475.06908858
6,022,633;1;3;1;70;13;1;16;40;908,526;1;;2;104;1;;9;2;2;;2;;;;;;;;;;;1;2;;55;45;44;1;2;11;5511;13;416.18436991
6,022,638;1;2;1;70;13;1;104;48;1,500,000;1;;2;104;1;;5;2;1;;2;;;;;;;;;;;1;2;;33;02;84;1;2;11;3312;13;470.85713418
6,022,644;1;2;1;70;13;1;24;48;1,200,000;1;;2;24;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;54;55;1;2;11;4771;13;478.82266
6,022,661;1;1;1;70;13;1;24;40;2,000,000;1;;2;24;4;;6;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;11;8541;13;448.07837447
